timestamp,distance_cm,is_obstacle,obstacle_level,trigger_pin,echo_pin
2025-07-23T18:21:29.591771,99.29,True,far,23,24
2025-07-23T18:21:30.092806,106.33,False,clear,23,24
2025-07-23T18:21:30.593484,112.36,False,clear,23,24
2025-07-23T18:21:31.094134,124.57,False,clear,23,24
2025-07-23T18:21:31.594666,131.15,False,clear,23,24
2025-07-23T18:21:32.095518,140.34,False,clear,23,24
2025-07-23T18:21:32.596382,67.13,True,far,23,24
2025-07-23T18:21:33.333658,85.5,True,far,23,24
2025-07-23T18:21:33.834403,92.16,True,far,23,24
2025-07-23T18:21:34.334942,105.47,False,clear,23,24
2025-07-23T18:21:34.835402,118.12,False,clear,23,24
2025-07-23T18:21:35.335907,119.85,False,clear,23,24
2025-07-23T18:21:35.836389,127.57,False,clear,23,24
2025-07-23T18:21:36.336835,135.29,False,clear,23,24
2025-07-23T18:21:36.837266,142.65,False,clear,23,24
2025-07-23T18:21:37.337867,147.88,False,clear,23,24
2025-07-23T18:21:37.838593,150.44,False,clear,23,24
2025-07-23T18:21:38.339412,161.71,False,clear,23,24
2025-07-23T18:21:38.839913,161.01,False,clear,23,24
2025-07-23T18:21:39.340316,165.46,False,clear,23,24
2025-07-23T18:21:39.841295,168.2,False,clear,23,24
2025-07-23T18:21:40.342296,169.72,False,clear,23,24
2025-07-23T18:21:40.843027,171.37,False,clear,23,24
2025-07-23T18:21:41.343496,174.62,False,clear,23,24
2025-07-23T18:21:41.844378,179.58,False,clear,23,24
2025-07-23T18:21:42.345121,174.2,False,clear,23,24
2025-07-23T18:21:42.845684,171.72,False,clear,23,24
2025-07-23T18:21:43.346236,177.51,False,clear,23,24
2025-07-23T18:21:43.846882,174.26,False,clear,23,24
2025-07-23T18:21:44.347288,64.79,True,far,23,24
2025-07-23T18:21:45.064209,69.72,True,far,23,24
2025-07-23T18:21:45.564676,79.37,True,far,23,24
2025-07-23T18:21:46.065483,88.52,True,far,23,24
2025-07-23T18:21:46.566348,93.64,True,far,23,24
2025-07-23T18:21:47.066733,108.11,False,clear,23,24
2025-07-23T18:21:47.567309,113.09,False,clear,23,24
2025-07-23T18:21:48.068105,112.76,False,clear,23,24
2025-07-23T18:21:48.568664,123.54,False,clear,23,24
2025-07-23T18:21:49.069659,119.18,False,clear,23,24
2025-07-23T18:21:49.570522,129.23,False,clear,23,24
2025-07-23T18:21:50.071423,128.48,False,clear,23,24
2025-07-23T18:21:50.572054,132.86,False,clear,23,24
2025-07-23T18:21:51.072943,135.36,False,clear,23,24
2025-07-23T18:21:51.573377,134.75,False,clear,23,24
2025-07-23T18:21:52.073874,132.17,False,clear,23,24
2025-07-23T18:21:52.574584,137.33,False,clear,23,24
2025-07-23T18:21:53.075293,132.52,False,clear,23,24
2025-07-23T18:21:53.576051,129.82,False,clear,23,24
2025-07-23T18:21:54.076660,130.1,False,clear,23,24
2025-07-23T18:21:54.577576,134.29,False,clear,23,24
2025-07-23T18:21:55.078498,131.79,False,clear,23,24
2025-07-23T18:21:55.579388,130.83,False,clear,23,24
2025-07-23T18:21:56.080091,134.36,False,clear,23,24
2025-07-23T18:21:56.580926,134.01,False,clear,23,24
2025-07-23T18:21:57.081382,129.84,False,clear,23,24
2025-07-23T18:21:57.582081,127.38,False,clear,23,24
2025-07-23T18:21:58.082697,121.37,False,clear,23,24
2025-07-23T18:21:58.583285,126.01,False,clear,23,24
2025-07-23T18:21:59.083681,126.94,False,clear,23,24
2025-07-23T18:21:59.584160,117.8,False,clear,23,24
2025-07-23T18:22:00.084623,50.54,True,medium,23,24
2025-07-23T18:22:00.800932,59.3,True,medium,23,24
2025-07-23T18:22:01.301960,65.85,True,far,23,24
2025-07-23T18:22:01.802648,61.48,True,far,23,24
2025-07-23T18:22:02.303751,70.03,True,far,23,24
2025-07-23T18:22:02.804454,75.05,True,far,23,24
2025-07-23T18:22:03.304972,74.72,True,far,23,24
2025-07-23T18:22:03.805530,81.14,True,far,23,24
2025-07-23T18:22:04.306503,85.6,True,far,23,24
2025-07-23T18:22:04.807224,81.93,True,far,23,24
2025-07-23T18:22:05.307934,81.15,True,far,23,24
2025-07-23T18:22:06.021664,86.13,True,far,23,24
2025-07-23T18:22:06.522445,91.75,True,far,23,24
2025-07-23T18:22:07.023185,84.36,True,far,23,24
2025-07-23T18:22:07.524048,89.21,True,far,23,24
2025-07-23T18:22:08.024685,95.07,True,far,23,24
2025-07-23T18:22:08.525438,90.61,True,far,23,24
2025-07-23T18:22:09.025958,97.95,True,far,23,24
2025-07-23T18:22:09.526434,92.13,True,far,23,24
2025-07-23T18:22:10.026936,92.9,True,far,23,24
2025-07-23T18:22:10.527436,99.83,True,far,23,24
2025-07-23T18:22:11.238137,98.01,True,far,23,24
2025-07-23T18:22:11.738908,95.44,True,far,23,24
2025-07-23T18:22:12.239539,101.24,False,clear,23,24
2025-07-23T18:22:12.740067,101.99,False,clear,23,24
2025-07-23T18:22:13.240563,102.22,False,clear,23,24
2025-07-23T18:22:13.741000,99.71,True,far,23,24
2025-07-23T18:22:14.241858,104.32,False,clear,23,24
2025-07-23T18:22:14.742369,31.54,True,medium,23,24
2025-07-23T18:22:15.243007,40.0,True,medium,23,24
2025-07-23T18:22:15.743390,45.54,True,medium,23,24
2025-07-23T18:22:16.437659,34.52,True,medium,23,24
2025-07-23T18:22:16.938072,42.79,True,medium,23,24
2025-07-23T18:22:17.438693,54.45,True,medium,23,24
2025-07-23T18:22:17.939296,61.85,True,far,23,24
2025-07-23T18:22:18.439849,62.89,True,far,23,24
2025-07-23T18:22:18.940293,72.23,True,far,23,24
2025-07-23T18:22:19.440829,75.23,True,far,23,24
2025-07-23T18:22:19.941631,84.58,True,far,23,24
2025-07-23T18:22:20.442123,87.43,True,far,23,24
2025-07-23T18:22:20.942592,94.99,True,far,23,24
2025-07-23T18:22:21.636093,106.19,False,clear,23,24
2025-07-23T18:22:22.136819,113.09,False,clear,23,24
2025-07-23T18:22:22.637436,112.77,False,clear,23,24
2025-07-23T18:22:23.137845,121.47,False,clear,23,24
2025-07-23T18:22:23.638838,125.72,False,clear,23,24
2025-07-23T18:22:24.139525,125.34,False,clear,23,24
2025-07-23T18:22:24.639971,134.06,False,clear,23,24
2025-07-23T18:22:25.140376,132.54,False,clear,23,24
2025-07-23T18:22:25.640893,134.03,False,clear,23,24
2025-07-23T18:22:26.141686,143.43,False,clear,23,24
2025-07-23T18:22:26.642344,144.71,False,clear,23,24
2025-07-23T18:22:27.143021,151.65,False,clear,23,24
2025-07-23T18:22:27.643659,146.7,False,clear,23,24
2025-07-23T18:22:28.144058,156.42,False,clear,23,24
2025-07-23T18:22:28.644683,157.22,False,clear,23,24
2025-07-23T18:22:29.145076,156.6,False,clear,23,24
2025-07-23T18:22:29.645697,157.93,False,clear,23,24
2025-07-23T18:22:30.146472,166.96,False,clear,23,24
2025-07-23T18:22:30.647195,164.34,False,clear,23,24
2025-07-23T18:22:31.147652,171.0,False,clear,23,24
2025-07-23T18:22:31.648447,168.5,False,clear,23,24
2025-07-23T18:22:32.149023,178.54,False,clear,23,24
2025-07-23T18:22:32.649576,173.1,False,clear,23,24
2025-07-23T18:22:33.150438,31.5,True,medium,23,24
2025-07-23T18:22:33.878490,25.91,True,close,23,24
2025-07-23T18:22:34.379226,45.76,True,medium,23,24
2025-07-23T18:22:34.879856,58.68,True,medium,23,24
2025-07-23T18:22:35.380441,77.86,True,far,23,24
2025-07-23T18:22:35.881295,85.24,True,far,23,24
2025-07-23T18:22:36.382331,64.77,True,far,23,24
2025-07-23T18:22:36.883216,45.18,True,medium,23,24
2025-07-23T18:22:37.383873,67.44,True,far,23,24
2025-07-23T18:22:37.884353,74.47,True,far,23,24
2025-07-23T18:22:38.384879,89.1,True,far,23,24
2025-07-23T18:22:39.094605,100.67,False,clear,23,24
2025-07-23T18:22:39.595261,109.44,False,clear,23,24
2025-07-23T18:22:40.096052,119.74,False,clear,23,24
2025-07-23T18:22:40.596954,123.6,False,clear,23,24
2025-07-23T18:22:41.097656,133.74,False,clear,23,24
2025-07-23T18:22:41.598603,28.33,True,close,23,24
2025-07-23T18:22:42.099093,51.03,True,medium,23,24
2025-07-23T18:22:42.599767,59.61,True,medium,23,24
2025-07-23T18:22:43.100565,75.5,True,far,23,24
2025-07-23T18:22:43.601367,90.74,True,far,23,24
2025-07-23T18:22:44.315537,98.21,True,far,23,24
2025-07-23T18:22:44.816526,111.13,False,clear,23,24
2025-07-23T18:22:45.316911,110.27,False,clear,23,24
2025-07-23T18:22:45.817398,119.61,False,clear,23,24
2025-07-23T18:22:46.317906,123.21,False,clear,23,24
2025-07-23T18:22:46.818711,128.37,False,clear,23,24
2025-07-23T18:22:47.319325,139.54,False,clear,23,24
2025-07-23T18:22:47.820328,144.46,False,clear,23,24
2025-07-23T18:22:48.321047,140.52,False,clear,23,24
2025-07-23T18:22:48.821873,141.61,False,clear,23,24
2025-07-23T18:22:49.322528,29.64,True,close,23,24
2025-07-23T18:22:50.038782,36.98,True,medium,23,24
2025-07-23T18:22:50.539888,52.33,True,medium,23,24
2025-07-23T18:22:51.040655,61.9,True,far,23,24
2025-07-23T18:22:51.541705,73.05,True,far,23,24
2025-07-23T18:22:52.042290,81.84,True,far,23,24
2025-07-23T18:22:52.543510,87.71,True,far,23,24
2025-07-23T18:22:53.043947,98.68,True,far,23,24
2025-07-23T18:22:53.544699,100.81,False,clear,23,24
2025-07-23T18:22:54.045245,105.3,False,clear,23,24
2025-07-23T18:22:54.546057,111.38,False,clear,23,24
2025-07-23T18:22:55.046522,115.5,False,clear,23,24
2025-07-23T18:22:55.547355,115.85,False,clear,23,24
2025-07-23T18:22:56.048300,110.95,False,clear,23,24
2025-07-23T18:22:56.549559,118.55,False,clear,23,24
2025-07-23T18:22:57.050258,113.61,False,clear,23,24
2025-07-23T18:22:57.551194,114.77,False,clear,23,24
2025-07-23T18:22:58.052092,117.86,False,clear,23,24
2025-07-23T18:22:58.552779,120.38,False,clear,23,24
2025-07-23T18:22:59.053580,115.98,False,clear,23,24
2025-07-23T18:22:59.554619,117.18,False,clear,23,24
2025-07-23T18:23:00.055425,118.87,False,clear,23,24
2025-07-23T18:23:00.556067,114.45,False,clear,23,24
2025-07-23T18:23:01.056876,115.39,False,clear,23,24
2025-07-23T18:23:01.557721,120.72,False,clear,23,24
2025-07-23T18:23:02.058342,112.56,False,clear,23,24
2025-07-23T18:23:02.558986,113.96,False,clear,23,24
2025-07-23T18:23:03.059844,116.67,False,clear,23,24
2025-07-23T18:23:03.560530,62.9,True,far,23,24
2025-07-23T18:23:04.300723,67.48,True,far,23,24
2025-07-23T18:23:04.801407,71.92,True,far,23,24
2025-07-23T18:23:05.302336,73.17,True,far,23,24
2025-07-23T18:23:05.803252,76.94,True,far,23,24
2025-07-23T18:23:06.304177,73.06,True,far,23,24
2025-07-23T18:23:06.804933,76.33,True,far,23,24
2025-07-23T18:23:07.305461,81.41,True,far,23,24
2025-07-23T18:23:07.805892,79.36,True,far,23,24
2025-07-23T18:23:08.306509,89.92,True,far,23,24
2025-07-23T18:23:08.807071,83.59,True,far,23,24
2025-07-23T18:23:09.504949,93.25,True,far,23,24
2025-07-23T18:23:10.005505,91.63,True,far,23,24
2025-07-23T18:23:10.506100,89.27,True,far,23,24
2025-07-23T18:23:11.007073,96.78,True,far,23,24
2025-07-23T18:23:11.507613,95.19,True,far,23,24
2025-07-23T18:23:12.008076,93.65,True,far,23,24
2025-07-23T18:23:12.508822,90.58,True,far,23,24
2025-07-23T18:23:13.009654,96.27,True,far,23,24
2025-07-23T18:23:13.510539,47.89,True,medium,23,24
2025-07-23T18:23:14.011101,54.83,True,medium,23,24
2025-07-23T18:23:14.701316,63.15,True,far,23,24
2025-07-23T18:23:15.201823,64.29,True,far,23,24
2025-07-23T18:23:15.702577,72.6,True,far,23,24
2025-07-23T18:23:16.203244,71.61,True,far,23,24
2025-07-23T18:23:16.704110,81.26,True,far,23,24
2025-07-23T18:23:17.204483,86.25,True,far,23,24
2025-07-23T18:23:17.705095,82.87,True,far,23,24
2025-07-23T18:23:18.205618,86.05,True,far,23,24
2025-07-23T18:23:18.706750,92.73,True,far,23,24
2025-07-23T18:23:19.207388,19.46,True,close,23,24
2025-07-23T18:23:19.931134,36.29,True,medium,23,24
2025-07-23T18:23:20.431767,42.47,True,medium,23,24
2025-07-23T18:23:20.932294,49.02,True,medium,23,24
2025-07-23T18:23:21.432766,58.46,True,medium,23,24
2025-07-23T18:23:21.933351,66.2,True,far,23,24
2025-07-23T18:23:22.434071,75.96,True,far,23,24
2025-07-23T18:23:22.934948,82.34,True,far,23,24
2025-07-23T18:23:23.435653,92.32,True,far,23,24
2025-07-23T18:23:23.936596,94.98,True,far,23,24
2025-07-23T18:23:24.437394,102.13,False,clear,23,24
2025-07-23T18:23:24.938085,101.97,False,clear,23,24
2025-07-23T18:23:25.438642,110.76,False,clear,23,24
2025-07-23T18:23:25.939059,115.69,False,clear,23,24
2025-07-23T18:23:26.439545,124.62,False,clear,23,24
2025-07-23T18:23:26.940281,34.58,True,medium,23,24
2025-07-23T18:23:27.693228,48.99,True,medium,23,24
2025-07-23T18:23:28.193969,62.93,True,far,23,24
2025-07-23T18:23:28.694609,76.34,True,far,23,24
2025-07-23T18:23:29.195287,87.55,True,far,23,24
2025-07-23T18:23:29.695909,88.86,True,far,23,24
2025-07-23T18:23:30.196775,102.79,False,clear,23,24
2025-07-23T18:23:30.697392,106.3,False,clear,23,24
2025-07-23T18:23:31.198155,118.39,False,clear,23,24
2025-07-23T18:23:31.699002,118.25,False,clear,23,24
2025-07-23T18:23:32.199742,125.62,False,clear,23,24
2025-07-23T18:23:32.700728,132.57,False,clear,23,24
2025-07-23T18:23:33.201342,145.08,False,clear,23,24
2025-07-23T18:23:33.702113,141.16,False,clear,23,24
2025-07-23T18:23:34.202786,152.62,False,clear,23,24
2025-07-23T18:23:34.703268,153.56,False,clear,23,24
2025-07-23T18:23:35.203901,158.14,False,clear,23,24
2025-07-23T18:23:35.704504,161.46,False,clear,23,24
2025-07-23T18:23:36.205159,164.81,False,clear,23,24
2025-07-23T18:23:36.705746,171.65,False,clear,23,24
2025-07-23T18:23:37.206376,172.81,False,clear,23,24
2025-07-23T18:23:37.707348,173.6,False,clear,23,24
2025-07-23T18:23:38.208035,66.35,True,far,23,24
2025-07-23T18:23:38.939445,80.28,True,far,23,24
2025-07-23T18:23:39.439856,89.44,True,far,23,24
2025-07-23T18:23:39.940440,103.99,False,clear,23,24
2025-07-23T18:23:40.440943,111.35,False,clear,23,24
2025-07-23T18:23:40.941657,120.81,False,clear,23,24
2025-07-23T18:23:41.442216,126.51,False,clear,23,24
2025-07-23T18:23:41.943113,131.81,False,clear,23,24
2025-07-23T18:23:42.443518,137.2,False,clear,23,24
2025-07-23T18:23:42.944044,146.88,False,clear,23,24
2025-07-23T18:23:43.445005,148.3,False,clear,23,24
2025-07-23T18:23:43.945625,157.6,False,clear,23,24
2025-07-23T18:23:44.446391,160.81,False,clear,23,24
2025-07-23T18:23:44.947111,164.07,False,clear,23,24
2025-07-23T18:23:45.447621,165.5,False,clear,23,24
2025-07-23T18:23:45.948221,170.62,False,clear,23,24
2025-07-23T18:23:46.448747,172.21,False,clear,23,24
2025-07-23T18:23:46.949259,168.13,False,clear,23,24
2025-07-23T18:23:47.449957,175.39,False,clear,23,24
2025-07-23T18:23:47.950980,171.58,False,clear,23,24
2025-07-23T18:23:48.451410,176.12,False,clear,23,24
2025-07-23T18:23:48.952244,176.3,False,clear,23,24
2025-07-23T18:23:49.452737,177.61,False,clear,23,24
2025-07-23T18:23:49.953594,174.75,False,clear,23,24
2025-07-23T18:23:50.454640,176.67,False,clear,23,24
2025-07-23T18:23:50.955539,173.61,False,clear,23,24
2025-07-23T18:23:51.456238,171.32,False,clear,23,24
2025-07-23T18:23:51.956898,179.09,False,clear,23,24
2025-07-23T18:23:52.457385,173.29,False,clear,23,24
2025-07-23T18:23:52.958134,168.89,False,clear,23,24
2025-07-23T18:23:53.458893,166.81,False,clear,23,24
2025-07-23T18:23:53.959819,172.62,False,clear,23,24
2025-07-23T18:23:54.460419,163.84,False,clear,23,24
2025-07-23T18:23:54.960883,171.37,False,clear,23,24
2025-07-23T18:23:55.461953,160.93,False,clear,23,24
2025-07-23T18:23:55.962529,160.92,False,clear,23,24
2025-07-23T18:23:56.463300,160.43,False,clear,23,24
2025-07-23T18:23:56.964018,159.95,False,clear,23,24
2025-07-23T18:23:57.464522,154.05,False,clear,23,24
2025-07-23T18:23:57.965041,159.07,False,clear,23,24
2025-07-23T18:23:58.465906,151.89,False,clear,23,24
2025-07-23T18:23:58.966770,148.36,False,clear,23,24
2025-07-23T18:23:59.467672,146.86,False,clear,23,24
2025-07-23T18:23:59.968123,151.91,False,clear,23,24
2025-07-23T18:24:00.468725,52.37,True,medium,23,24
2025-07-23T18:24:01.232421,59.77,True,medium,23,24
2025-07-23T18:24:01.733175,63.68,True,far,23,24
2025-07-23T18:24:02.233735,78.54,True,far,23,24
2025-07-23T18:24:02.734511,81.16,True,far,23,24
2025-07-23T18:24:03.234997,84.69,True,far,23,24
2025-07-23T18:24:03.735680,87.06,True,far,23,24
2025-07-23T18:24:04.236096,89.29,True,far,23,24
2025-07-23T18:24:04.737156,94.14,True,far,23,24
2025-07-23T18:24:05.237639,86.87,True,far,23,24
2025-07-23T18:24:05.738535,92.57,True,far,23,24
2025-07-23T18:24:06.448068,89.89,True,far,23,24
2025-07-23T18:24:06.948629,99.08,True,far,23,24
2025-07-23T18:24:07.449237,99.26,True,far,23,24
2025-07-23T18:24:07.949842,95.78,True,far,23,24
2025-07-23T18:24:08.450739,96.1,True,far,23,24
2025-07-23T18:24:08.951669,102.39,False,clear,23,24
2025-07-23T18:24:09.452278,95.01,True,far,23,24
2025-07-23T18:24:09.952934,97.1,True,far,23,24
2025-07-23T18:24:10.453727,98.39,True,far,23,24
2025-07-23T18:24:10.954582,100.91,False,clear,23,24
2025-07-23T18:24:11.455065,95.28,True,far,23,24
2025-07-23T18:24:12.169543,99.36,True,far,23,24
2025-07-23T18:24:12.670001,99.18,True,far,23,24
2025-07-23T18:24:13.170700,104.2,False,clear,23,24
2025-07-23T18:24:13.671574,96.11,True,far,23,24
2025-07-23T18:24:14.171979,102.25,False,clear,23,24
2025-07-23T18:24:14.672692,103.07,False,clear,23,24
2025-07-23T18:24:15.173495,99.76,True,far,23,24
2025-07-23T18:24:15.674222,105.41,False,clear,23,24
2025-07-23T18:24:16.174681,104.6,False,clear,23,24
2025-07-23T18:24:16.675378,105.28,False,clear,23,24
2025-07-23T18:24:17.176156,97.71,True,far,23,24
2025-07-23T18:24:17.941999,99.58,True,far,23,24
2025-07-23T18:24:18.442893,108.65,False,clear,23,24
2025-07-23T18:24:18.943282,109.91,False,clear,23,24
2025-07-23T18:24:19.444206,102.8,False,clear,23,24
2025-07-23T18:24:19.945203,110.06,False,clear,23,24
2025-07-23T18:24:20.445970,111.45,False,clear,23,24
2025-07-23T18:24:20.946367,106.57,False,clear,23,24
2025-07-23T18:24:21.447426,112.23,False,clear,23,24
2025-07-23T18:24:21.947883,54.15,True,medium,23,24
2025-07-23T18:24:22.448400,59.64,True,medium,23,24
2025-07-23T18:24:23.146325,74.08,True,far,23,24
2025-07-23T18:24:23.646879,77.73,True,far,23,24
2025-07-23T18:24:24.147582,81.72,True,far,23,24
2025-07-23T18:24:24.648202,83.5,True,far,23,24
2025-07-23T18:24:25.148831,94.69,True,far,23,24
2025-07-23T18:24:25.649464,94.71,True,far,23,24
2025-07-23T18:24:26.150651,106.81,False,clear,23,24
2025-07-23T18:24:26.651136,106.72,False,clear,23,24
2025-07-23T18:24:27.151571,32.29,True,medium,23,24
2025-07-23T18:24:27.652180,49.1,True,medium,23,24
2025-07-23T18:24:28.359329,59.0,True,medium,23,24
2025-07-23T18:24:28.860037,67.61,True,far,23,24
2025-07-23T18:24:29.360487,74.34,True,far,23,24
2025-07-23T18:24:29.861331,87.27,True,far,23,24
2025-07-23T18:24:30.361914,94.58,True,far,23,24
2025-07-23T18:24:30.862813,98.9,True,far,23,24
2025-07-23T18:24:31.363287,107.45,False,clear,23,24
2025-07-23T18:24:31.863977,111.68,False,clear,23,24
2025-07-23T18:24:32.364845,122.22,False,clear,23,24
2025-07-23T18:24:32.865238,124.69,False,clear,23,24
2025-07-23T18:24:33.365690,126.69,False,clear,23,24
2025-07-23T18:24:33.866173,60.03,True,far,23,24
2025-07-23T18:24:34.623013,71.93,True,far,23,24
2025-07-23T18:24:35.124175,43.9,True,medium,23,24
2025-07-23T18:24:35.624660,63.05,True,far,23,24
2025-07-23T18:24:36.125267,70.1,True,far,23,24
2025-07-23T18:24:36.626119,88.36,True,far,23,24
2025-07-23T18:24:37.126826,99.33,True,far,23,24
2025-07-23T18:24:37.627373,103.83,False,clear,23,24
2025-07-23T18:24:38.128457,118.61,False,clear,23,24
2025-07-23T18:24:38.629330,117.3,False,clear,23,24
2025-07-23T18:24:39.130549,134.3,False,clear,23,24
2025-07-23T18:24:39.631339,138.72,False,clear,23,24
2025-07-23T18:24:40.132069,137.85,False,clear,23,24
2025-07-23T18:24:40.632758,145.49,False,clear,23,24
2025-07-23T18:24:41.134018,149.6,False,clear,23,24
2025-07-23T18:24:41.634595,158.81,False,clear,23,24
2025-07-23T18:24:42.135248,166.85,False,clear,23,24
2025-07-23T18:24:42.635946,164.67,False,clear,23,24
2025-07-23T18:24:43.136574,172.25,False,clear,23,24
2025-07-23T18:24:43.637289,175.42,False,clear,23,24
2025-07-23T18:24:44.138127,177.75,False,clear,23,24
2025-07-23T18:24:44.638561,176.79,False,clear,23,24
2025-07-23T18:24:45.139337,182.33,False,clear,23,24
2025-07-23T18:24:45.640288,181.04,False,clear,23,24
2025-07-23T18:24:46.141349,183.65,False,clear,23,24
2025-07-23T18:24:46.642143,186.57,False,clear,23,24
2025-07-23T18:24:47.142745,186.17,False,clear,23,24
2025-07-23T18:24:47.643597,188.52,False,clear,23,24
2025-07-23T18:24:48.144612,189.31,False,clear,23,24
2025-07-23T18:24:48.645298,188.23,False,clear,23,24
2025-07-23T18:24:49.146217,184.68,False,clear,23,24
2025-07-23T18:24:49.646904,188.2,False,clear,23,24
2025-07-23T18:24:50.147513,188.57,False,clear,23,24
2025-07-23T18:24:50.648168,186.14,False,clear,23,24
2025-07-23T18:24:51.149051,191.49,False,clear,23,24
2025-07-23T18:24:51.649937,182.8,False,clear,23,24
2025-07-23T18:24:52.150812,190.63,False,clear,23,24
2025-07-23T18:24:52.651620,183.09,False,clear,23,24
2025-07-23T18:24:53.152115,188.44,False,clear,23,24
2025-07-23T18:24:53.652613,185.0,False,clear,23,24
2025-07-23T18:24:54.153324,177.35,False,clear,23,24
2025-07-23T18:24:54.654063,183.79,False,clear,23,24
2025-07-23T18:24:55.154525,176.14,False,clear,23,24
2025-07-23T18:24:55.655120,181.63,False,clear,23,24
2025-07-23T18:24:56.155715,174.57,False,clear,23,24
2025-07-23T18:24:56.656530,177.8,False,clear,23,24
2025-07-23T18:24:57.157165,172.67,False,clear,23,24
2025-07-23T18:24:57.657943,170.2,False,clear,23,24
2025-07-23T18:24:58.158561,172.74,False,clear,23,24
2025-07-23T18:24:58.659203,163.12,False,clear,23,24
2025-07-23T18:24:59.159780,165.19,False,clear,23,24
2025-07-23T18:24:59.660313,165.72,False,clear,23,24
2025-07-23T18:25:00.161101,163.03,False,clear,23,24
2025-07-23T18:25:00.662071,162.37,False,clear,23,24
2025-07-23T18:25:01.162459,152.13,False,clear,23,24
2025-07-23T18:25:01.663536,157.64,False,clear,23,24
2025-07-23T18:25:02.164341,149.37,False,clear,23,24
2025-07-23T18:25:02.665114,150.15,False,clear,23,24
2025-07-23T18:25:03.165798,147.05,False,clear,23,24
2025-07-23T18:25:03.666575,145.94,False,clear,23,24
2025-07-23T18:25:04.167294,138.38,False,clear,23,24
2025-07-23T18:25:04.667698,142.84,False,clear,23,24
2025-07-23T18:25:05.168411,136.84,False,clear,23,24
2025-07-23T18:25:05.669215,136.35,False,clear,23,24
2025-07-23T18:25:06.170000,137.26,False,clear,23,24
2025-07-23T18:25:06.670770,134.96,False,clear,23,24
2025-07-23T18:25:07.171575,127.79,False,clear,23,24
2025-07-23T18:25:07.672370,128.42,False,clear,23,24
2025-07-23T18:25:08.173039,125.51,False,clear,23,24
2025-07-23T18:25:08.674020,124.78,False,clear,23,24
2025-07-23T18:25:09.174717,118.46,False,clear,23,24
2025-07-23T18:25:09.675265,117.54,False,clear,23,24
2025-07-23T18:25:10.175694,116.78,False,clear,23,24
2025-07-23T18:25:10.676425,117.1,False,clear,23,24
2025-07-23T18:25:11.177211,117.69,False,clear,23,24
2025-07-23T18:25:11.677963,119.27,False,clear,23,24
2025-07-23T18:25:12.178512,114.46,False,clear,23,24
2025-07-23T18:25:12.679335,109.24,False,clear,23,24
2025-07-23T18:25:13.179928,107.98,False,clear,23,24
2025-07-23T18:25:13.680669,107.46,False,clear,23,24
2025-07-23T18:25:14.181079,107.35,False,clear,23,24
2025-07-23T18:25:14.681573,112.02,False,clear,23,24
2025-07-23T18:25:15.182061,108.19,False,clear,23,24
2025-07-23T18:25:15.682705,37.77,True,medium,23,24
2025-07-23T18:25:16.413222,47.08,True,medium,23,24
2025-07-23T18:25:16.913568,44.53,True,medium,23,24
2025-07-23T18:25:17.414349,57.69,True,medium,23,24
2025-07-23T18:25:17.914878,55.29,True,medium,23,24
2025-07-23T18:25:18.415734,62.51,True,far,23,24
2025-07-23T18:25:18.916472,67.38,True,far,23,24
2025-07-23T18:25:19.417020,67.81,True,far,23,24
2025-07-23T18:25:19.917510,76.39,True,far,23,24
2025-07-23T18:25:20.418124,75.24,True,far,23,24
2025-07-23T18:25:20.918738,84.14,True,far,23,24
2025-07-23T18:25:21.635079,80.65,True,far,23,24
2025-07-23T18:25:22.135757,87.63,True,far,23,24
2025-07-23T18:25:22.636453,95.61,True,far,23,24
2025-07-23T18:25:23.136953,94.07,True,far,23,24
2025-07-23T18:25:23.637592,96.03,True,far,23,24
2025-07-23T18:25:24.138532,97.98,True,far,23,24
2025-07-23T18:25:24.639456,100.79,False,clear,23,24
2025-07-23T18:25:25.140456,108.0,False,clear,23,24
2025-07-23T18:25:25.640874,102.93,False,clear,23,24
2025-07-23T18:25:26.141635,106.95,False,clear,23,24
2025-07-23T18:25:26.642157,115.37,False,clear,23,24
2025-07-23T18:25:27.142893,112.69,False,clear,23,24
2025-07-23T18:25:27.643726,112.24,False,clear,23,24
2025-07-23T18:25:28.144385,119.34,False,clear,23,24
2025-07-23T18:25:28.644870,117.66,False,clear,23,24
2025-07-23T18:25:29.145368,126.75,False,clear,23,24
2025-07-23T18:25:29.646102,130.17,False,clear,23,24
2025-07-23T18:25:30.146970,134.02,False,clear,23,24
2025-07-23T18:25:30.648044,127.42,False,clear,23,24
2025-07-23T18:25:31.148976,131.13,False,clear,23,24
2025-07-23T18:25:31.649819,135.15,False,clear,23,24
2025-07-23T18:25:32.150413,140.47,False,clear,23,24
2025-07-23T18:25:32.650916,137.96,False,clear,23,24
2025-07-23T18:25:33.151388,39.16,True,medium,23,24
2025-07-23T18:25:33.873590,74.09,True,far,23,24
2025-07-23T18:25:34.374436,84.76,True,far,23,24
2025-07-23T18:25:34.875498,96.59,True,far,23,24
2025-07-23T18:25:35.376487,104.38,False,clear,23,24
2025-07-23T18:25:35.876910,112.98,False,clear,23,24
2025-07-23T18:25:36.377405,115.77,False,clear,23,24
2025-07-23T18:25:36.878098,127.73,False,clear,23,24
2025-07-23T18:25:37.379075,124.78,False,clear,23,24
2025-07-23T18:25:37.879471,55.95,True,medium,23,24
2025-07-23T18:25:38.380376,76.02,True,far,23,24
